vOTU,AI05,AI15,AI20,AI28,AI40,AII05,AII15,AII20,AII28,AII40,AIII05,AIII15,AIII20,AIII28,AIII40
VIRSorter_NODE_7082_length_2150_cov_3_02625-cat_2,0,0,0,0,16.69344416,0,0,0,0,14.99546846,0,0,0,0,16.2361469
VIRSorter_NODE_7147_length_2140_cov_2_8729-cat_2,0,0,0,0,8.460025999,0,0,0,0,5.194735032,0,0,0,0,0
VIRSorter_NODE_7181_length_2134_cov_3_18759-cat_2,0,0,0,0,13.1054867,0,0,0,6.57088525,7.618944714,0,0,0,0,0
VIRSorter_NODE_7192_length_2133_cov_2_00674-cat_2,0,0,0,0,10.80164034,0,0,0,0,10.5626279,0,0,0,0,5.935795641
VIRSorter_NODE_7197_length_2131_cov_3_53902-cat_2,0,0,0,6.110717271,14.16298995,0,0,0,0,13.33315325,0,0,0,7.764419815,12.48262907
VIRSorter_NODE_7352_length_2103_cov_3_34375-cat_2,0,0,0,4.737522379,21.18783297,0,0,0,8.536534684,17.28115187,0,0,0,6.226910941,17.6328047
VIRSorter_NODE_7395_length_2096_cov_1_99804-cat_2,0,0,0,0,11.36815994,0,0,0,0,8.761786421,0,0,0,0,8.947339018
VIRSorter_NODE_7444_length_2087_cov_2_50837-cat_2,0,0,0,0,13.21879062,0,0,0,0,12.60589034,0,0,0,0,7.507035664
VIRSorter_NODE_7481_length_2081_cov_2_39092-cat_2,0,0,0,0,12.53896711,0,0,0,0,0,0,0,0,0,11.30419905
VIRSorter_NODE_7602_length_2062_cov_2_52317-cat_2,0,0,0,3.673296337,14.08745401,0,0,0,0,11.25525924,0,0,0,7.264729431,12.48262907
VIRSorter_NODE_7635_length_2054_cov_2_96298-cat_2,0,0,0,0,16.920052,0,0,0,0,15.86125763,0,0,0,0,9.340149023
VIRSorter_NODE_7634_length_2054_cov_3_27564-cat_2,0,0,0,0,18.58184282,0,0,0,0,11.2898908,0,0,0,0,9.558376804
VIRSorter_NODE_7711_length_2043_cov_2_19215-cat_2,0,0,0,6.557005611,12.01021548,0,0,0,12.07470366,8.831049555,0,0,0,5.650345113,6.63412454
VIRSorter_NODE_7893_length_2012_cov_2_71742-cat_2,0,0,0,0,14.27629387,0,0,0,0,11.01283827,0,0,0,0,7.812554557
VIRSorter_NODE_88_length_43716_cov_13_7301-circular-cat_1,0,0,0,0,0,106.8818799,0,0,0,0,77.55519794,0,0,0,0
VIRSorter_NODE_230_length_26132_cov_30_5529-circular-cat_1,1113.095808,363.5576569,0,0,0,234.1606543,69.05725692,0,0,0,224.1012161,224.2474589,0,0,0
VIRSorter_NODE_25_length_73465_cov_5_44142-cat_1,0,0,0,0,0,43.05413088,0,0,0,0,29.86958885,0,0,0,0
VIRSorter_NODE_35_length_61752_cov_85_3463-cat_1,84.52311062,0,0,0,0,628.1597696,0,0,0,0,466.9700501,19.60249712,0,0,0
VIRSorter_NODE_41_length_59188_cov_10_6111-cat_1,0,0,0,0,0,82.28720765,0,0,0,0,63.75703389,0,0,0,0
VIRSorter_NODE_56_length_54001_cov_6_35825-cat_1,0,0,0,0,0,44.5072078,0,0,0,0,34.94477562,0,0,0,0
VIRSorter_NODE_70_length_49016_cov_8_18251-cat_1,18.18149013,0,0,0,0,56.56236445,0,0,0,0,39.43843058,0,0,0,0
VIRSorter_NODE_77_length_46842_cov_13_1073-cat_1,0,0,0,0,0,101.7153842,0,0,0,0,80.40999051,0,0,0,0
VIRSorter_NODE_92_length_42296_cov_8_10343-cat_1,0,0,0,0,0,59.62997127,0,0,0,0,46.31107934,0,0,0,0
VIRSorter_NODE_105_length_39567_cov_6_34764-cat_1,0,0,0,0,0,47.73626762,0,0,0,0,32.24858265,0,0,0,0
VIRSorter_NODE_108_length_38975_cov_38_175-cat_1,29.28469021,0,0,0,0,287.493959,0,0,0,0,222.7795529,8.36458346,0,0,0
VIRSorter_NODE_110_length_38662_cov_10_9767-cat_1,0,0,0,0,0,72.06185156,0,0,0,0,51.43913265,0,0,0,0
VIRSorter_NODE_147_length_33439_cov_18_4242-cat_1,0,0,0,0,0,142.9397145,0,0,0,0,104.3585281,0,0,0,0
VIRSorter_NODE_155_length_32537_cov_34_3429-cat_1,28.86832021,0,0,0,0,263.4374633,0,0,0,0,205.7036641,0,0,0,0
VIRSorter_NODE_162_length_31903_cov_16_3582-cat_1,0,0,0,0,0,108.1196862,0,0,0,0,85.74950993,0,0,0,0
VIRSorter_NODE_220_length_27084_cov_8_22761-cat_1,0,0,0,0,0,54.08675192,0,0,0,0,38.53969959,0,0,0,0
VIRSorter_NODE_334_length_20550_cov_8_64016-cat_1,0,0,0,0,0,67.59498549,0,0,0,0,48.95440579,0,0,0,0
VIRSorter_NODE_402_length_18519_cov_6_96539-cat_1,30.39501022,0,0,0,0,54.03293426,0,0,0,0,70.62968265,0,0,0,0
VIRSorter_NODE_417_length_18034_cov_10_6178-cat_1,0,0,0,0,0,73.7840168,0,0,0,0,56.24998678,0,0,0,0
VIRSorter_NODE_458_length_17032_cov_4_60953-cat_1,0,0,0,0,0,34.87384601,0,0,0,0,21.41094422,0,0,0,0
VIRSorter_NODE_460_length_17006_cov_4_67518-cat_1,0,0,0,0,0,36.3807406,0,0,0,0,23.78993802,0,0,0,0
VIRSorter_NODE_479_length_16640_cov_15_4807-cat_1,0,0,0,0,0,78.95051251,0,0,0,0,53.28946116,0,0,0,0
VIRSorter_NODE_504_length_16125_cov_4_68357-cat_1,0,0,0,0,0,36.54219359,0,0,0,0,31.56131777,0,0,0,0
VIRSorter_NODE_510_length_16026_cov_53_4263-cat_1,36.77935027,0,0,0,0,384.6886594,6.733187756,0,0,0,276.0690141,15.32442771,0,0,0
VIRSorter_NODE_518_length_15891_cov_5_98687-cat_1,27.8967902,0,0,0,0,46.98282033,0,0,0,0,33.9931781,0,0,0,0
VIRSorter_NODE_526_length_15804_cov_10_1667-cat_1,0,0,0,0,0,73.7840168,0,0,0,0,54.8225905,0,0,0,0
VIRSorter_NODE_530_length_15780_cov_6_87396-cat_1,0,0,0,0,0,44.02284883,0,0,0,0,34.04604463,0,0,0,0
VIRSorter_NODE_535_length_15744_cov_3_78915-cat_1,0,0,0,0,0,29.54589732,0,0,0,0,20.19501405,0,0,0,0
VIRSorter_NODE_551_length_15484_cov_4_42854-cat_1,0,0,0,0,0,34.22803405,0,0,0,0,22.99694009,0,0,0,0
VIRSorter_NODE_576_length_15129_cov_42_5626-cat_1,34.55871025,0,0,0,0,283.7805402,0,0,0,0,213.5279104,0,0,0,0
VIRSorter_NODE_582_length_14973_cov_6_05128-cat_1,0,0,0,0,0,43.10794855,0,0,0,0,28.81225827,0,0,0,0
VIRSorter_NODE_599_length_14748_cov_7_65208-cat_1,0,0,0,0,0,59.95287725,0,0,0,0,43.35055372,0,0,0,0
VIRSorter_NODE_636_length_14258_cov_5_65711-cat_1,34.55871025,0,0,0,0,42.83886023,0,0,0,0,19.87781488,0,0,0,0
VIRSorter_NODE_650_length_14097_cov_32_2401-cat_1,0,0,0,0,0,124.3188029,0,0,0,0,96.32281571,0,0,0,0
VIRSorter_NODE_658_length_13965_cov_8_90726-cat_1,0,0,0,0,0,61.67504249,0,0,0,0,47.79134215,0,0,0,0
VIRSorter_NODE_684_length_13607_cov_21_8172-cat_1,0,0,0,0,0,166.6194865,0,0,0,0,131.5847905,0,0,0,0
VIRSorter_NODE_776_length_12347_cov_4_68028-cat_1,0,0,0,0,0,26.10156685,0,0,0,0,17.81602025,0,0,0,0
VIRSorter_NODE_795_length_12148_cov_46_9357-cat_1,0,0,0,0,0,345.6708533,0,0,0,0,264.967043,8.492287024,0,0,0
VIRSorter_NODE_803_length_12066_cov_191_524-cat_1,121.5800409,0,6.22556964,4.60020289,0,1446.134439,16.20173304,5.88967333,0,0,1094.390015,52.10305422,5.738344723,0,0
VIRSorter_NODE_813_length_11944_cov_5_18589-cat_1,0,0,0,0,0,40.79378901,0,0,0,0,30.60972025,0,0,0,0
VIRSorter_NODE_824_length_11805_cov_9_42987-cat_1,0,0,0,0,0,77.17452961,0,0,0,0,55.50985538,0,0,0,0
VIRSorter_NODE_844_length_11534_cov_8_52017-cat_1,0,0,0,0,0,66.0880909,0,0,0,0,46.0467467,0,0,0,0
VIRSorter_NODE_851_length_11507_cov_44_2318-cat_1,32.19928024,0,0,0,0,318.7620215,0,0,0,0,252.4905422,12.96191177,0,0,0
VIRSorter_NODE_861_length_11428_cov_3_67458-cat_1,0,0,0,0,0,29.33062666,0,0,0,0,17.28735496,0,0,0,0
VIRSorter_NODE_871_length_11281_cov_29_9081-cat_1,0,0,0,0,0,162.6369794,7.322341685,0,0,0,112.6585732,10.7270994,0,0,0
VIRSorter_NODE_874_length_11260_cov_3_93075-cat_1,0,0,0,0,0,31.16042723,0,0,0,0,24.68866901,0,0,0,0
VIRSorter_NODE_884_length_11059_cov_5_99073-cat_1,0,0,0,0,0,43.43085453,0,0,0,0,35.10337521,0,0,0,0
VIRSorter_NODE_922_length_10773_cov_9_72094-cat_1,0,0,0,0,0,41.17051266,0,0,0,0,27.54346157,0,0,0,0
VIRSorter_NODE_953_length_10433_cov_10_6801-cat_1,0,0,0,0,0,83.90173756,0,0,0,0,58.89331323,0,0,0,0
VIRSorter_NODE_954_length_10420_cov_5_85895-cat_1,0,0,0,0,0,47.84390294,0,0,0,0,36.84797067,0,0,0,0
VIRSorter_NODE_963_length_10359_cov_16_3146-cat_1,0,0,0,0,0,138.9033898,0,0,0,0,117.5222938,0,0,0,0
VIRSorter_NODE_967_length_10349_cov_3_63056-cat_1,0,0,0,0,0,28.63099704,0,0,0,0,23.47273885,0,0,0,0
VIRSorter_NODE_972_length_10292_cov_16_1981-cat_1,0,0,0,0,0,118.7755836,0,0,0,0,91.7234277,0,0,0,0
VIRSorter_NODE_986_length_10203_cov_13_392-cat_1,0,0,0,0,0,104.0833614,0,0,0,0,72.79721034,0,0,0,0
VIRSorter_NODE_988_length_10183_cov_7_81605-cat_1,0,0,0,0,0,66.78772053,0,0,0,0,44.72508348,0,0,0,0
VIRSorter_NODE_992_length_10161_cov_6_02375-cat_1,0,0,8.225752656,0,12.08575143,49.13552687,17.25379363,10.57959839,0,15.93052077,37.90530124,21.39034702,10.18924031,0,11.78430017
VIRSorter_NODE_1000_length_10126_cov_31_215-cat_1,38.58362028,0,0,0,0,224.9578339,0,0,0,0,180.8563955,13.85583672,0,0,0
VIRSorter_NODE_1010_length_10003_cov_98_4981-cat_1,163.0782512,0,0,0,0,594.2008238,0,0,0,0,473.7898323,15.89909375,0,0,0
VIRSorter_NODE_1014_length_9981_cov_3_53607-cat_1,0,0,0,0,0,23.356866,0,0,0,0,20.08928099,0,0,0,0
VIRSorter_NODE_1025_length_9898_cov_24_8692-cat_1,0,0,0,0,0,196.8650135,0,0,0,0,146.4931517,0,0,0,0
VIRSorter_NODE_1030_length_9865_cov_7_00622-cat_1,0,0,0,0,0,51.18059809,0,0,0,0,37.05943678,0,0,0,0
VIRSorter_NODE_1044_length_9771_cov_6_05753-cat_1,0,0,0,0,0,47.41336163,0,0,0,0,30.55685372,0,0,0,0
VIRSorter_NODE_1063_length_9642_cov_4_61051-cat_1,0,0,0,0,0,24.32558395,0,0,0,0,18.60901818,0,0,0,0
VIRSorter_NODE_1087_length_9530_cov_18_4171-cat_1,0,0,0,0,0,132.7681761,0,0,0,0,95.84701695,0,0,0,0
VIRSorter_NODE_1115_length_9417_cov_6_58353-cat_1,0,0,0,0,0,54.62492856,0,0,0,0,43.6677529,0,0,0,0
VIRSorter_NODE_1117_length_9406_cov_8_53534-cat_1,0,0,0,0,0,41.00905967,0,0,0,0,28.12499339,0,0,0,0
VIRSorter_NODE_1120_length_9394_cov_4_77696-cat_1,0,0,0,0,0,39.98652406,0,0,0,0,32.77724794,0,0,0,0
VIRSorter_NODE_1128_length_9308_cov_149_367-cat_1,145.3131311,0,0,0,0,1065.10538,15.44424942,0,0,0,879.0646431,41.95062086,0,0,0
VIRSorter_NODE_1134_length_9260_cov_4_97425-cat_1,0,0,0,0,0,32.55968648,0,0,0,0,22.30967521,0,0,0,0
VIRSorter_NODE_1177_length_8950_cov_17_2679-cat_1,27.2028402,0,0,0,0,125.1798855,0,0,0,0,96.4814153,0,0,0,0
VIRSorter_NODE_1197_length_8824_cov_2_98666-cat_1,0,0,0,0,0,23.41068367,0,0,0,0,16.4414905,0,0,0,0
VIRSorter_NODE_1202_length_8817_cov_73_2989-cat_1,67.72952049,0,0,0,0,554.3757528,0,0,0,0,439.7437877,17.62309187,0,0,0
VIRSorter_NODE_1235_length_8597_cov_5_58218-cat_1,0,0,0,0,0,48.0591736,0,0,0,0,33.9931781,0,0,0,0
VIRSorter_NODE_1251_length_8539_cov_17_009-cat_1,0,0,0,0,0,133.7907117,0,0,0,0,100.9750703,0,0,0,0
VIRSorter_NODE_1286_length_8355_cov_13_8717-cat_1,31.78291023,0,0,0,0,106.9356976,0,0,0,0,74.22460662,0,0,0,0
VIRSorter_NODE_1312_length_8238_cov_3_68557-cat_1,0,0,0,0,0,28.20045573,0,0,0,0,20.35361364,0,0,0,0
VIRSorter_NODE_1325_length_8178_cov_6_68546-cat_1,0,0,0,0,0,46.71373201,0,0,0,0,34.31037728,0,0,0,0
VIRSorter_NODE_1333_length_8143_cov_13_5183-cat_1,21.79003016,0,0,0,0,99.77794832,0,0,0,0,66.24176075,0,0,0,0
VIRSorter_NODE_1338_length_8099_cov_5_66236-cat_1,116.0284408,0,0,0,0,29.22299134,0,0,0,0,24.74153554,0,0,0,0
VIRSorter_NODE_1343_length_8064_cov_5_64365-cat_1,0,0,0,0,0,43.86139584,0,0,0,0,32.83011447,0,0,0,0
VIRSorter_NODE_1344_length_8060_cov_42_2505-cat_1,0,0,0,0,0,282.4350986,16.45422758,0,0,0,224.9999471,25.92382355,0,0,0
VIRSorter_NODE_1345_length_8055_cov_24_9941-cat_1,25.81494019,0,0,0,0,187.823646,0,0,0,0,144.431357,0,0,0,0
VIRSorter_NODE_1348_length_8042_cov_3_07963-cat_1,0,0,0,0,0,19.69726488,0,0,0,0,13.74529752,0,0,0,0
VIRSorter_NODE_1368_length_7951_cov_189_18-cat_1,63.70461047,0,0,0,0,917.1068055,22.64034383,0,0,0,673.3081125,38.05566215,0,0,0
VIRSorter_NODE_1403_length_7800_cov_2_84687-cat_1,0,0,0,0,0,22.28051273,0,0,0,0,17.49882108,0,0,0,0
VIRSorter_NODE_1411_length_7774_cov_10_714-cat_1,0,0,0,0,0,52.79512799,0,0,0,0,27.5963281,0,0,0,0
VIRSorter_NODE_1430_length_7714_cov_8_40906-cat_1,0,0,0,0,0,61.83649548,0,0,0,0,39.22696447,0,0,0,0
VIRSorter_NODE_1446_length_7655_cov_2_75961-cat_1,0,0,0,0,0,22.7648717,0,0,0,0,17.97461984,0,0,0,0
VIRSorter_NODE_1453_length_7637_cov_31_6155-cat_1,25.12099018,0,0,0,0,165.1125919,0,0,0,0,137.135776,11.62102435,0,0,0
VIRSorter_NODE_1467_length_7602_cov_27_7986-cat_1,0,0,0,0,0,213.2794009,0,0,0,0,159.5511843,0,0,0,0
VIRSorter_NODE_1473_length_7583_cov_3_9098-cat_1,0,0,0,0,0,24.05649563,0,0,0,0,18.55615166,0,0,0,0
VIRSorter_NODE_1478_length_7539_cov_6_77766-cat_1,0,0,0,0,0,49.2431622,0,0,0,0,43.03335455,0,0,0,0
VIRSorter_NODE_1504_length_7424_cov_2_79563-cat_1,0,0,0,0,0,19.85871787,0,0,0,0,15.75422562,0,0,0,0
VIRSorter_NODE_1506_length_7419_cov_25_0229-cat_1,24.28825018,0,0,0,0,197.7260961,0,0,0,0,154.8989298,0,0,0,0
VIRSorter_NODE_1536_length_7261_cov_21_093-cat_1,0,0,0,0,0,100.5313956,0,0,0,0,72.37427811,0,0,0,0
VIRSorter_NODE_1582_length_7085_cov_6_87653-cat_1,0,0,0,0,0,54.67874622,0,0,0,0,39.49129711,0,0,0,0
VIRSorter_NODE_1608_length_6986_cov_13_4538-cat_1,0,0,0,0,0,92.51256373,0,0,0,0,66.77042604,0,0,0,0
VIRSorter_NODE_1614_length_6974_cov_6_97904-cat_1,38.44483028,0,0,0,0,57.42344706,0,0,0,0,33.51737934,0,0,0,0
VIRSorter_NODE_1621_length_6944_cov_4_50007-cat_1,0,0,0,0,0,30.4607976,0,0,0,0,16.97015579,0,0,0,0
VIRSorter_NODE_1624_length_6932_cov_14_7237-cat_1,43.44127032,0,0,0,0,114.2548998,0,0,0,0,80.99152232,0,0,0,0
VIRSorter_NODE_1629_length_6913_cov_11_4135-cat_1,0,0,0,0,0,89.92931588,0,0,0,0,70.04815083,0,0,0,0
VIRSorter_NODE_1673_length_6777_cov_29_6467-cat_1,0,0,0,0,0,254.8266372,0,0,0,0,190.6367033,0,0,0,0
VIRSorter_NODE_1681_length_6757_cov_141_316-cat_1,94.51599069,0,6.175565064,0,0,1036.635836,10.35227618,0,0,0,790.5132071,38.63032819,0,0,0
VIRSorter_NODE_1686_length_6749_cov_100_531-cat_1,105.7579808,0,0,0,0,474.8870636,0,0,0,0,348.4961587,13.53657781,0,0,0
VIRSorter_NODE_1689_length_6743_cov_5_23879-cat_1,0,0,0,0,0,40.30943004,0,0,0,0,30.50398719,0,0,0,0
VIRSorter_NODE_1717_length_6648_cov_31_3316-cat_1,0,0,0,0,0,208.9201701,0,0,0,0,176.2041409,0,0,0,0
VIRSorter_NODE_1721_length_6630_cov_67_4408-cat_1,59.26333043,0,0,0,0,511.1601689,6.101951404,0,0,0,392.79831,17.75079543,0,0,0
VIRSorter_NODE_1726_length_6618_cov_38_4213-cat_1,30.81138022,0,0,0,0,282.6503692,0,0,0,0,223.2553517,0,0,0,0
VIRSorter_NODE_1731_length_6613_cov_3_58676-cat_1,0,0,0,0,0,23.356866,0,0,0,0,11.73636942,0,0,0,0
VIRSorter_NODE_1736_length_6607_cov_35_6418-cat_1,0,0,0,0,0,141.0022786,0,0,0,0,106.5789223,0,0,0,0
VIRSorter_NODE_1742_length_6589_cov_43_0239-cat_1,37.47330027,0,0,0,0,273.2322781,14.05552944,0,0,0,193.9144281,16.34605623,0,0,0
VIRSorter_NODE_1747_length_6578_cov_40_4693-cat_1,30.39501022,0,0,0,0,302.6167224,14.05552944,0,0,0,227.4318075,21.13493989,0,0,0
VIRSorter_NODE_1757_length_6564_cov_5_16116-cat_1,0,0,0,0,0,41.49341864,0,0,0,0,30.50398719,0,0,0,0
VIRSorter_NODE_1760_length_6563_cov_3_45897-cat_1,0,0,0,0,0,20.93507114,0,0,0,0,12.00070207,0,0,0,0
VIRSorter_NODE_1763_length_6560_cov_10_1751-cat_1,0,0,0,0,0,66.84153819,0,0,0,0,52.4435967,0,0,0,0
VIRSorter_NODE_1779_length_6527_cov_5_90745-cat_1,0,0,0,0,0,40.41706537,0,0,0,0,23.41987232,0,0,0,0
VIRSorter_NODE_1821_length_6413_cov_15_4494-cat_1,0,0,0,0,0,111.8869226,7.406506532,0,0,0,88.76290208,12.13183861,0,0,0
VIRSorter_NODE_1864_length_6272_cov_41_2287-cat_1,29.00711021,0,0,0,0,262.6301984,0,0,0,0,207.2896599,0,0,0,0
VIRSorter_NODE_1867_length_6265_cov_3_14718-cat_1,0,0,0,0,0,24.37940161,0,0,0,0,14.00963017,0,0,0,0
VIRSorter_NODE_1869_length_6263_cov_4_89836-cat_1,0,0,0,0,0,40.04034172,0,0,0,0,31.50845124,0,0,0,0
VIRSorter_NODE_1880_length_6237_cov_4_69088-cat_1,0,0,0,0,0,34.6047577,0,0,0,0,23.31413926,0,0,0,0
VIRSorter_NODE_1887_length_6224_cov_4_18155-cat_1,0,0,0,0,0,31.53715087,0,0,0,0,21.99247604,0,0,0,0
VIRSorter_NODE_1909_length_6176_cov_16_9471-cat_1,0,0,0,0,0,142.1324496,0,0,0,0,105.7330579,0,0,0,0
VIRSorter_NODE_1930_length_6132_cov_8_96511-cat_1,0,0,0,0,0,68.02552679,0,0,0,0,46.99834422,0,0,0,0
VIRSorter_NODE_1949_length_6101_cov_14_4259-cat_1,0,0,0,0,0,75.61381736,0,0,0,0,47.47414298,0,0,0,0
VIRSorter_NODE_1958_length_6082_cov_52_6307-cat_1,33.03202024,0,0,0,0,334.6382323,0,0,0,0,253.5478728,0,0,0,0
VIRSorter_NODE_1961_length_6078_cov_21_2575-cat_1,0,0,0,0,0,129.270028,0,0,0,0,99.91773968,0,0,0,0
VIRSorter_NODE_2008_length_5949_cov_3_13675-cat_1,0,0,0,0,0,24.32558395,0,0,0,0,18.23895248,0,0,0,0
VIRSorter_NODE_2028_length_5914_cov_4_08175-cat_1,0,0,0,0,0,34.49712237,0,0,0,0,21.83387645,0,0,0,0
VIRSorter_NODE_2111_length_5729_cov_73_3137-cat_1,124.2170509,0,0,0,0,526.982562,0,0,0,0,407.8652707,11.49332078,0,0,0
VIRSorter_NODE_2143_length_5692_cov_29_2308-cat_1,0,0,0,0,0,118.0221363,0,0,0,0,76.18066819,0,0,0,0
VIRSorter_NODE_2146_length_5689_cov_45_8278-cat_1,31.92170023,0,0,0,0,300.6254689,0,0,0,0,226.1101442,12.25954217,0,0,0
VIRSorter_NODE_2165_length_5644_cov_3_10467-cat_1,0,0,0,0,0,24.21794862,0,0,0,0,16.75868967,0,0,0,0
VIRSorter_NODE_2175_length_5630_cov_12_2551-cat_1,0,0,0,0,0,90.62894551,0,0,0,0,61.95957191,0,0,0,0
VIRSorter_NODE_2197_length_5566_cov_17_4105-cat_1,28.45195021,0,0,0,0,87.72279167,10.26811133,0,0,0,59.36911199,8.492287024,0,0,0
VIRSorter_NODE_2199_length_5559_cov_15_2487-cat_1,0,0,0,0,0,158.869743,0,0,0,0,128.835731,10.34398871,0,0,0
VIRSorter_NODE_2252_length_5448_cov_34-cat_1,0,0,0,0,0,208.2205405,0,0,0,0,138.6689054,0,0,0,0
VIRSorter_NODE_2283_length_5379_cov_31_3948-cat_1,20.40213015,0,0,0,0,218.2306259,0,0,0,0,144.1670244,12.83420821,0,0,0
VIRSorter_NODE_2288_length_5367_cov_3_84356-cat_1,0,0,0,0,0,28.57717937,0,0,0,0,15.27842686,0,0,0,0
VIRSorter_NODE_2296_length_5355_cov_18_1751-cat_1,0,0,0,0,0,135.8896006,0,0,0,0,122.4917475,0,0,0,0
VIRSorter_NODE_2304_length_5343_cov_119_808-cat_1,63.70461047,0,0,0,0,759.3672334,0,0,0,0,590.3076621,21.26264345,0,0,0
VIRSorter_NODE_2307_length_5340_cov_4_80757-cat_1,0,0,0,0,0,37.77999985,0,0,0,0,24.95300166,0,0,0,0
VIRSorter_NODE_2312_length_5335_cov_40_3159-cat_1,26.50889019,0,0,0,0,281.6278336,0,0,0,0,216.8056351,8.36458346,0,0,0
VIRSorter_NODE_2357_length_5250_cov_156_666-cat_1,79.11030058,0,0,0,0,729.2293418,0,0,0,0,535.5379381,20.30486672,0,0,0
VIRSorter_NODE_2359_length_5248_cov_3_75968-cat_1,0,0,0,0,0,19.58962955,0,0,0,0,0,0,0,0,0
VIRSorter_NODE_2393_length_5176_cov_3_05331-cat_1,0,0,0,0,0,19.85871787,0,0,0,0,7.454180579,0,0,0,0
VIRSorter_NODE_2404_length_5162_cov_43_2916-cat_1,24.70462018,0,0,0,0,256.6564377,0,0,0,0,200.4170112,0,0,0,0
VIRSorter_NODE_2407_length_5156_cov_11_8541-cat_1,0,0,0,0,0,64.63501399,0,0,0,0,22.4682748,0,0,0,0
VIRSorter_NODE_2427_length_5119_cov_19_5026-cat_1,0,0,0,0,0,112.9094582,0,0,0,0,84.79791241,0,0,0,0
VIRSorter_NODE_2432_length_5110_cov_7_53333-cat_1,0,0,0,0,0,57.90780604,0,0,0,0,36.42503843,0,0,0,0
VIRSorter_NODE_2439_length_5101_cov_5_15953-cat_1,0,0,0,0,0,39.87888873,0,0,0,0,25.69313306,0,0,0,0
VIRSorter_NODE_2478_length_5040_cov_3_63611-cat_1,0,0,0,0,0,27.66227909,0,0,0,0,23.47273885,0,0,0,0
VIRSorter_NODE_2487_length_5033_cov_115_032-cat_1,123.8006809,0,0,0,0,814.9070623,0,0,0,0,657.5538869,24.00827008,0,0,0
VIRSorter_NODE_2489_length_5033_cov_2_88309-cat_1,0,0,0,0,0,22.11905974,0,0,0,0,7.771379753,0,0,0,0
VIRSorter_NODE_2544_length_4947_cov_10_0564-cat_1,0,0,0,0,0,57.20817641,0,0,0,0,35.57917397,0,0,0,0
VIRSorter_NODE_2553_length_4925_cov_5_06797-cat_1,0,0,0,0,0,23.62595432,0,0,0,0,16.86442273,0,0,0,0
VIRSorter_NODE_2570_length_4900_cov_24_7267-cat_1,0,0,0,0,0,137.6117658,0,0,0,0,104.8871934,0,0,0,0
VIRSorter_NODE_2626_length_4808_cov_9_96045-cat_1,0,48.86891295,0,0,0,55.86273482,55.50671657,0,0,0,41.6588248,58.93519491,0,0,0
VIRSorter_NODE_2648_length_4780_cov_10_3704-cat_1,0,0,0,0,0,73.73019914,0,0,0,0,46.99834422,0,0,0,0
VIRSorter_NODE_2662_length_4766_cov_5_31416-cat_1,0,0,0,0,0,42.35450126,0,0,0,0,38.27536695,0,0,0,0
VIRSorter_NODE_2677_length_4743_cov_34_1233-cat_1,36.22419026,0,0,0,0,256.5488024,5.049890817,0,0,0,193.8086951,9.450063756,0,0,0
VIRSorter_NODE_2701_length_4707_cov_19_3794-cat_1,0,0,0,0,0,81.3184897,0,0,0,0,53.34232769,0,0,0,0
VIRSorter_NODE_2708_length_4698_cov_11_2348-cat_1,0,0,0,0,0,88.4224213,0,0,0,0,67.29909133,0,0,0,0
VIRSorter_NODE_2709_length_4697_cov_95_1736-cat_1,57.87543042,0,0,0,0,694.4631311,0,0,0,0,535.7494042,17.43153652,0,0,0
VIRSorter_NODE_2731_length_4673_cov_5_72023-cat_1,0,0,0,0,0,41.22433032,0,0,0,0,34.04604463,0,0,0,0
VIRSorter_NODE_2766_length_4631_cov_134_79-cat_1,92.29535067,0,0,0,0,658.2438435,13.34012824,0,0,0,497.4740372,25.66841642,0,0,0
VIRSorter_NODE_2778_length_4615_cov_3_60395-cat_1,0,0,0,0,0,18.7823646,0,0,0,0,10.52043926,0,0,0,0
VIRSorter_NODE_2787_length_4604_cov_153_875-cat_1,61.48397045,0,0,0,0,720.1879743,7.406506532,0,0,0,554.0412232,16.66531514,0,0,0
VIRSorter_NODE_2804_length_4587_cov_52_0455-cat_1,28.72953021,0,0,0,0,253.0506543,0,0,0,0,187.0417794,15.19672415,0,0,0
VIRSorter_NODE_2816_length_4566_cov_3_59477-cat_1,0,0,0,0,0,25.07903124,0,0,0,0,18.50328513,0,0,0,0
VIRSorter_NODE_2877_length_4475_cov_4_91131-cat_1,0,0,0,0,0,34.28185172,0,0,0,0,21.62241033,0,0,0,0
VIRSorter_NODE_2893_length_4444_cov_2_96924-cat_1,0,0,0,0,0,23.14159535,0,0,0,0,13.11089918,0,0,0,0
VIRSorter_NODE_2944_length_4393_cov_16_0367-cat_1,0,0,0,0,0,112.3174639,0,0,0,0,72.69147728,0,0,0,0
VIRSorter_NODE_2963_length_4379_cov_3_39061-cat_1,0,0,0,0,0,24.80994292,0,0,0,0,18.60901818,0,0,0,0
VIRSorter_NODE_2970_length_4373_cov_4_32492-cat_1,0,0,0,0,0,33.74367508,0,0,0,0,20.40648017,0,0,0,0
VIRSorter_NODE_2985_length_4349_cov_13_9767-cat_1,0,0,0,0,0,131.7994582,0,0,0,0,99.44194092,6.768288906,0,0,0
VIRSorter_NODE_3090_length_4246_cov_3_64185-cat_1,0,0,0,0,0,28.90008535,0,0,0,0,19.5606157,0,0,0,0
VIRSorter_NODE_3109_length_4223_cov_25_6574-cat_1,0,0,0,0,0,185.2942158,0,0,0,0,133.2236529,10.40784049,0,0,0
